Customer Id,Customer Fname,Customer Lname,Customer Country,Customer City,Customer State
12387,Mary,Archer,EE. UU.,Irwin,PA
5272,Jean,Fuentes,EE. UU.,Las Vegas,NV
5646,Christine,Smith,EE. UU.,Jamaica,NY
13746,Ila,Burke,EE. UU.,Indianapolis,IN
6793,Helen,Morgan,EE. UU.,Plano,TX
13691,Martha,Booth,EE. UU.,New York,NY
14051,Quincy,Mendez,EE. UU.,Martinez,CA
13781,Jeanette,Daniel,EE. UU.,Mentor,OH
10301,Jeremy,Smith,EE. UU.,Edinburg,TX
14763,Cherokee,Bonner,EE. UU.,West Chester,PA
12753,Cassandra,Little,EE. UU.,Wayne,NJ
751,Benjamin,Juarez,EE. UU.,Los Angeles,CA
13672,Stacy,Michael,EE. UU.,Chapel Hill,NC
2393,Dorothy,Cross,EE. UU.,Hesperia,CA
10390,Anthony,Stevenson,EE. UU.,Hialeah,FL
13761,Giselle,Pope,EE. UU.,New Haven,CT
10376,Mary,Davidson,EE. UU.,Yuma,AZ
8469,Amanda,Smith,EE. UU.,Garden Grove,CA
13707,Sierra,Norton,EE. UU.,Simi Valley,CA
10575,Mary,Vargas,EE. UU.,Ontario,CA
12805,Leigh,Baker,EE. UU.,Chicago,IL
3225,Mary,Smith,EE. UU.,Ann Arbor,MI
14759,Lee,Mcdaniel,EE. UU.,Webster,NY
13831,Madeline,Alexander,EE. UU.,Santa Ana,CA
13741,Mallory,Bishop,EE. UU.,Columbia,SC
14758,Shelley,Navarro,EE. UU.,Walnut,CA
14010,Kalia,Barton,EE. UU.,Miami,FL
13577,Dorothy,Atkinson,EE. UU.,Howell,MI
10128,Amber,Smith,EE. UU.,San Diego,CA
14009,Aspen,Lowe,EE. UU.,Phoenix,AZ
14703,Brianna,Dale,EE. UU.,Glendale,AZ
4113,Frank,Smith,EE. UU.,Cary,NC
12801,Kelly,Greene,EE. UU.,Garden Grove,CA
2245,Megan,Johnson,EE. UU.,Las Vegas,NV
11875,Joseph,Stevens,EE. UU.,Princeton,NJ
10237,Margaret,Davis,EE. UU.,Medina,OH
7855,Robert,Calhoun,EE. UU.,Cicero,IL
12800,Martha,Henderson,EE. UU.,Tulare,CA
13826,Veda,Cervantes,EE. UU.,Phoenix,AZ
13844,Amena,Phillips,EE. UU.,Chicago,IL
13628,Fay,Wyatt,EE. UU.,Washington,PA
8495,Patricia,Smith,EE. UU.,Upland,CA
6904,Mary,Smith,EE. UU.,Hamilton,OH
7378,Mary,Medina,EE. UU.,Pico Rivera,CA
3035,Anna,Gutierrez,EE. UU.,Glenview,IL
9805,Mary,Camacho,EE. UU.,Walnut,CA
7026,Ann,Hester,Puerto Rico,Caguas,PR
9673,Mary,Blair,Puerto Rico,Caguas,PR
2022,Beverly,Garcia,Puerto Rico,Caguas,PR
2472,Alan,Holmes,Puerto Rico,Caguas,PR
2612,Lori,Smith,Puerto Rico,Caguas,PR
10399,Kevin,Smith,Puerto Rico,Caguas,PR
5321,Robert,Rowe,Puerto Rico,Caguas,PR
5212,Mary,Smith,Puerto Rico,Caguas,PR
12398,Charles,Johnson,Puerto Rico,Caguas,PR
7611,Mary,Smith,Puerto Rico,Caguas,PR
1910,Helen,Price,Puerto Rico,Caguas,PR
5930,Sara,Smith,Puerto Rico,Caguas,PR
19161,Dawn,Blankenship,Puerto Rico,Guayama,PR
19241,Maya,Thompson,Puerto Rico,Caguas,PR
5019,Mary,Smith,Puerto Rico,Caguas,PR
6912,Kathy,Smith,Puerto Rico,Bayamon,PR
4584,Mary,Yu,Puerto Rico,San Juan,PR
17906,Daryl,Woods,Puerto Rico,Caguas,PR
17673,Jamalia,Roach,Puerto Rico,Caguas,PR
11511,Albert,Hale,Puerto Rico,Caguas,PR
17526,Gwendolyn,Guerrero,Puerto Rico,Caguas,PR
20332,Morgan,Harrison,Puerto Rico,Caguas,PR
17777,Montana,Walter,Puerto Rico,Caguas,PR
20337,Violet,Joyce,Puerto Rico,Caguas,PR
17030,Cheyenne,Hendricks,Puerto Rico,Caguas,PR
19079,Leila,Shepherd,Puerto Rico,Caguas,PR
18279,Dawn,Donovan,Puerto Rico,Caguas,PR
17449,Nichole,Sosa,Puerto Rico,Caguas,PR
17920,Hope,Marks,Puerto Rico,Caguas,PR
4283,Eugene,Hardin,Puerto Rico,Caguas,PR
5690,Mary,Smith,Puerto Rico,Caguas,PR
11780,Karen,Norman,Puerto Rico,Caguas,PR
1226,Dorothy,Soto,Puerto Rico,Caguas,PR
8893,Mary,Smith,Puerto Rico,Caguas,PR
10153,Mary,Smith,Puerto Rico,Caguas,PR
6494,Brittany,Smith,Puerto Rico,Arecibo,PR
7981,Mark,Smith,Puerto Rico,Caguas,PR
1032,Mary,Jones,Puerto Rico,Caguas,PR
4480,Alan,Smith,Puerto Rico,Vega Baja,PR
10900,Jennifer,Smith,Puerto Rico,Caguas,PR
8599,Elizabeth,Smith,Puerto Rico,Caguas,PR
77,Shirley,Dalton,Puerto Rico,Caguas,PR
10274,Scott,Bray,Puerto Rico,Caguas,PR
11607,Robert,Smith,Puerto Rico,Caguas,PR
1772,Mary,Barnes,Puerto Rico,Caguas,PR
8955,Michael,Smith,Puerto Rico,Caguas,PR
9612,Willie,Roberson,Puerto Rico,Caguas,PR
1358,Gloria,Jensen,Puerto Rico,Caguas,PR
2648,Mary,Montoya,Puerto Rico,Caguas,PR
4450,Mary,Ward,Puerto Rico,Caguas,PR
13203,Xena,Graham,Puerto Rico,Caguas,PR
14485,Ingrid,Jordan,Puerto Rico,Caguas,PR
14180,Jade,Smith,Puerto Rico,Caguas,PR
14478,Zenaida,Reyes,Puerto Rico,Caguas,PR
14440,Simone,Mcclain,Puerto Rico,Guaynabo,PR
14188,Regan,Berger,Puerto Rico,Humacao,PR
3286,Stephen,Smith,Puerto Rico,Caguas,PR
3579,Mary,Smith,Puerto Rico,Caguas,PR
13681,Shana,Carver,Puerto Rico,Caguas,PR
14004,Remedios,Weber,Puerto Rico,Caguas,PR
3769,Amy,Smith,Puerto Rico,Caguas,PR
2459,Robert,Lyons,Puerto Rico,Caguas,PR
13679,Moana,Boyer,Puerto Rico,Caguas,PR
3233,Mary,West,Puerto Rico,Caguas,PR
6723,Mary,Burns,Puerto Rico,Caguas,PR
7898,Mary,Smith,Puerto Rico,Caguas,PR
13546,Petra,Rivera,Puerto Rico,Caguas,PR
8017,Mary,Rhodes,Puerto Rico,Caguas,PR
11256,David,Smith,Puerto Rico,Caguas,PR
3136,Mary,Sharp,Puerto Rico,Caguas,PR
12329,Scott,Norman,Puerto Rico,Caguas,PR
9346,Jack,Smith,Puerto Rico,Caguas,PR
14775,Katell,Terry,Puerto Rico,Caguas,PR
10161,Mary,Smith,Puerto Rico,Caguas,PR
8335,Aaron,Cooke,Puerto Rico,Caguas,PR
4201,Mary,Smith,Puerto Rico,Caguas,PR
2735,Mary,Pena,Puerto Rico,Caguas,PR
6341,Daniel,Smith,Puerto Rico,Caguas,PR
4053,Rebecca,Turner,Puerto Rico,Caguas,PR
8876,Timothy,Smith,Puerto Rico,Caguas,PR
7932,Catherine,Rubio,Puerto Rico,Caguas,PR
5615,Albert,Smith,Puerto Rico,Caguas,PR
4499,Cynthia,Price,Puerto Rico,Caguas,PR
3176,Donna,Smith,Puerto Rico,Caguas,PR
94,Mary,Smith,Puerto Rico,Caguas,PR
8748,Steven,Perez,Puerto Rico,Caguas,PR
8411,Harold,Smith,Puerto Rico,Caguas,PR
4089,Samantha,Nunez,Puerto Rico,Caguas,PR
5660,Mary,Maldonado,Puerto Rico,Caguas,PR
2049,Gary,Smith,Puerto Rico,Caguas,PR
12668,Farrah,Gordon,Puerto Rico,Caguas,PR
12441,John,Gerginokish,Puerto Rico,Caguas,PR
12653,Megan,Mcclain,Puerto Rico,Caguas,PR
12598,Aileen,Richard,Puerto Rico,Caguas,PR
15031,Darryl,Tucker,Puerto Rico,Caguas,PR
15119,Shelley,Howard,Puerto Rico,Caguas,PR
14420,Kay,Tanner,Puerto Rico,Caguas,PR
190,Mary,Hayes,Puerto Rico,Caguas,PR
11623,Patricia,Yu,Puerto Rico,Yauco,PR
10673,William,Garcia,Puerto Rico,Caguas,PR
11829,Steven,Smith,Puerto Rico,Caguas,PR
7455,Ann,Smith,Puerto Rico,Caguas,PR
13943,Kelsey,Barnett,Puerto Rico,Caguas,PR
2650,David,Nguyen,Puerto Rico,Caguas,PR
3423,Mary,Smith,Puerto Rico,Caguas,PR
3877,John,Mcclure,Puerto Rico,Caguas,PR
7049,Justin,Graham,Puerto Rico,Caguas,PR
3881,Patricia,Wilson,Puerto Rico,Caguas,PR
3816,Dorothy,Smith,Puerto Rico,Caguas,PR
4118,Mary,Barton,Puerto Rico,Caguas,PR
6025,Mary,Smith,Puerto Rico,Caguas,PR
7631,Alexander,Nguyen,Puerto Rico,Caguas,PR
10360,Mary,Carlson,Puerto Rico,Caguas,PR
9637,Nicole,Smith,Puerto Rico,Caguas,PR
5596,Mary,Smith,Puerto Rico,Caguas,PR
3354,Russell,Flores,Puerto Rico,Caguas,PR
6300,Willie,Russell,Puerto Rico,Caguas,PR
3155,Mary,Haas,Puerto Rico,Caguas,PR
1123,Mary,Smith,Puerto Rico,Caguas,PR
4467,Howard,Smith,Puerto Rico,Caguas,PR
4779,Theresa,Turner,Puerto Rico,Caguas,PR
11581,Mary,Ramsey,Puerto Rico,Juana Diaz,PR
4065,Mary,Mccullough,Puerto Rico,Caguas,PR
10707,Mary,Hansen,Puerto Rico,Caguas,PR
7870,Mary,Reilly,Puerto Rico,Caguas,PR
2150,Andrea,Lawson,Puerto Rico,Caguas,PR
9717,Rose,Smith,Puerto Rico,Caguas,PR
2479,Mary,Miller,Puerto Rico,Caguas,PR
3277,Jennifer,Smith,Puerto Rico,Caguas,PR
12061,Ruth,Huffman,Puerto Rico,Caguas,PR
8403,Joseph,Smith,Puerto Rico,Caguas,PR
7536,Virginia,Smith,Puerto Rico,Caguas,PR
11322,Gary,Smith,Puerto Rico,Caguas,PR
5618,Victoria,Morales,Puerto Rico,Caguas,PR
4517,Mary,Cline,Puerto Rico,Caguas,PR
5155,Mary,Rosario,Puerto Rico,Caguas,PR
10768,Lawrence,Smith,Puerto Rico,Caguas,PR
11873,Joe,Collier,Puerto Rico,Caguas,PR
4204,Mary,Smith,Puerto Rico,Caguas,PR
2747,Nicholas,Berry,Puerto Rico,Caguas,PR
9565,Donald,Cantrell,Puerto Rico,Caguas,PR
18129,Sonya,Snow,Puerto Rico,Caguas,PR
19156,Sheila,Mason,Puerto Rico,Caguas,PR
19281,Melinda,Leonard,Puerto Rico,Caguas,PR
19154,Megan,Luna,Puerto Rico,Caguas,PR
19151,Phyllis,Saunders,Puerto Rico,Caguas,PR
19201,Rama,Salas,Puerto Rico,Caguas,PR
16522,Xaviera,Downs,Puerto Rico,Caguas,PR
15781,Hyacinth,Daniels,Puerto Rico,Caguas,PR
15814,Heather,Robinson,Puerto Rico,Caguas,PR
15705,Maya,Steele,Puerto Rico,Caguas,PR
4603,Emily,Coleman,Puerto Rico,Caguas,PR
3018,Mary,Smith,Puerto Rico,Caguas,PR
9676,Theresa,Smith,Puerto Rico,Caguas,PR
875,Mary,Brady,Puerto Rico,Caguas,PR
10826,Mary,Hanson,Puerto Rico,Caguas,PR
1190,Madison,Smith,Puerto Rico,Caguas,PR
4731,Hannah,Thompson,Puerto Rico,Caguas,PR
17646,Larissa,Macias,Puerto Rico,Caguas,PR
7193,Jennifer,Smith,Puerto Rico,Caguas,PR
18028,Rhoda,Abbott,Puerto Rico,Caguas,PR
8062,Dennis,Smith,Puerto Rico,Caguas,PR
17678,Iola,Mcconnell,Puerto Rico,Caguas,PR
17445,Cassandra,Roman,Puerto Rico,Caguas,PR
7449,Jerry,Jenkins,Puerto Rico,Caguas,PR
8651,George,Smith,Puerto Rico,Caguas,PR
10115,Mary,Estrada,Puerto Rico,Caguas,PR
18523,Mari,Colon,Puerto Rico,Caguas,PR
20559,Jessamine,Vasquez,Puerto Rico,Caguas,PR
140,Amanda,Smith,Puerto Rico,Caguas,PR
20468,Avye,Love,Puerto Rico,Caguas,PR
18431,Rhea,Underwood,Puerto Rico,Caguas,PR
8924,Emma,Smith,Puerto Rico,Caguas,PR
7086,Mary,Shields,Puerto Rico,Caguas,PR
2222,Paul,Cook,Puerto Rico,Caguas,PR
12295,Mary,Fischer,Puerto Rico,Caguas,PR
15515,Justina,York,Puerto Rico,Caguas,PR
15533,Maxine,Franklin,Puerto Rico,Caguas,PR
15653,Illana,Nicholson,Puerto Rico,Caguas,PR
15598,Laura,Gonzalez,Puerto Rico,Caguas,PR
15434,Zenia,Baldwin,Puerto Rico,Caguas,PR
8729,Amber,Zimmerman,Puerto Rico,Caguas,PR
2749,Mary,Smith,Puerto Rico,Caguas,PR
1563,Carolyn,Smith,Puerto Rico,Caguas,PR
4912,William,Mcgee,Puerto Rico,Caguas,PR
17579,Phoebe,Shaw,Puerto Rico,Caguas,PR
15195,Daryl,Elliott,Puerto Rico,Caguas,PR
20096,Moana,Whitney,Puerto Rico,Caguas,PR
16340,Diana,Holmes,Puerto Rico,Caguas,PR
16106,Clare,Knight,Puerto Rico,Caguas,PR
20140,Emerald,Parsons,Puerto Rico,Caguas,PR
20068,Ila,Rutledge,Puerto Rico,Caguas,PR
20301,Kylie,Langley,Puerto Rico,Caguas,PR
17751,Shelley,Quinn,Puerto Rico,Caguas,PR
16425,Courtney,Barnett,Puerto Rico,Caguas,PR
4466,Rachel,Shaw,Puerto Rico,Yauco,PR
10653,Mary,Smith,Puerto Rico,Caguas,PR
1754,Kevin,Dixon,Puerto Rico,Caguas,PR
18420,Leigh,Browning,Puerto Rico,Caguas,PR
10842,Ashley,Smith,Puerto Rico,Caguas,PR
2318,Benjamin,Smith,Puerto Rico,Caguas,PR
8682,Mary,Quinn,Puerto Rico,Caguas,PR
17083,Selma,Douglas,Puerto Rico,Caguas,PR
16174,Willow,Hines,Puerto Rico,Caguas,PR
4447,Mary,Wyatt,Puerto Rico,Canovanas,PR
11233,Mary,Murphy,Puerto Rico,Caguas,PR
1188,Crystal,Smith,Puerto Rico,Caguas,PR
5602,Mary,Parrish,Puerto Rico,Caguas,PR
9690,Edward,Mccoy,Puerto Rico,Caguas,PR
6895,Mary,Hebert,Puerto Rico,Caguas,PR
6092,Mary,Smith,Puerto Rico,Caguas,PR
1912,Robert,Nunez,Puerto Rico,Caguas,PR
11485,Jean,Haley,Puerto Rico,Caguas,PR
7480,Mary,Gordon,Puerto Rico,Trujillo Alto,PR
10574,Phillip,Gonzalez,Puerto Rico,Caguas,PR
6505,Margaret,Smith,Puerto Rico,Caguas,PR
9306,Scott,Flynn,Puerto Rico,Caguas,PR
3640,Mary,Serrano,Puerto Rico,Caguas,PR
9758,Mary,Wilson,Puerto Rico,Caguas,PR
8263,Mary,Smith,Puerto Rico,Caguas,PR
7196,Megan,Braun,Puerto Rico,Caguas,PR
5475,Debra,Smith,Puerto Rico,Caguas,PR
43,Mary,Herring,Puerto Rico,Caguas,PR
4737,Mary,Mendoza,Puerto Rico,Caguas,PR
4082,Mary,Lyons,Puerto Rico,Caguas,PR
495,Marilyn,Smith,Puerto Rico,Caguas,PR
8149,Kenneth,Clark,Puerto Rico,Caguas,PR
8394,Tyler,Shields,Puerto Rico,Caguas,PR
8146,Carolyn,Jennings,Puerto Rico,Caguas,PR
5510,Mary,Bush,Puerto Rico,Caguas,PR
9288,Mary,Mason,Puerto Rico,Caguas,PR
5967,Matthew,Farmer,Puerto Rico,Caguas,PR
1737,Mary,Smith,Puerto Rico,Caguas,PR
1323,Mary,Donovan,Puerto Rico,Caguas,PR
11701,Mary,Tucker,Puerto Rico,Caguas,PR
9931,Mary,Owens,Puerto Rico,Caguas,PR
3819,Mary,Smith,Puerto Rico,Caguas,PR
10613,Mary,Haynes,Puerto Rico,Caguas,PR
6228,Roger,Davila,Puerto Rico,Caguas,PR
7962,Justin,Smith,Puerto Rico,Caguas,PR
6179,Samuel,Henderson,Puerto Rico,Caguas,PR
2510,Mary,Gonzalez,Puerto Rico,Caguas,PR
7880,Joyce,Padilla,Puerto Rico,Caguas,PR
10292,Mary,Williams,Puerto Rico,Caguas,PR
6240,Virginia,Elliott,Puerto Rico,Caguas,PR
4410,Mary,Fitzgerald,Puerto Rico,Caguas,PR
4317,Jean,Sutton,Puerto Rico,Caguas,PR
11857,Judy,Wall,Puerto Rico,Caguas,PR
4024,Mary,Thomas,Puerto Rico,Caguas,PR
7851,Douglas,Smith,Puerto Rico,Caguas,PR
9938,Patrick,Smith,Puerto Rico,Caguas,PR
3059,Lori,Hensley,Puerto Rico,Caguas,PR
11045,Paul,Smith,Puerto Rico,Caguas,PR
1609,Kathy,Moore,Puerto Rico,Caguas,PR
7813,Mary,Jackson,Puerto Rico,Caguas,PR
4682,Marilyn,Morales,Puerto Rico,Caguas,PR
989,Helen,Smith,Puerto Rico,Caguas,PR
9374,John,Taylor,Puerto Rico,Caguas,PR
4816,Bruce,Short,Puerto Rico,Caguas,PR
9722,Carolyn,Anderson,Puerto Rico,Caguas,PR
1163,Timothy,Smith,Puerto Rico,Caguas,PR
774,Mary,Smith,Puerto Rico,Caguas,PR
2664,Edward,Klein,Puerto Rico,Caguas,PR
4871,Justin,Hall,Puerto Rico,Caguas,PR
3667,Andrew,Hinton,Puerto Rico,Caguas,PR
13526,Rhoda,Workman,Puerto Rico,Caguas,PR
13040,Dahlia,Baird,Puerto Rico,Caguas,PR
14091,Caryn,Herrera,Puerto Rico,Caguas,PR
14680,Jamalia,Hudson,Puerto Rico,Caguas,PR
13414,Barbara,Moran,Puerto Rico,Caguas,PR
13198,Jocelyn,Mckay,Puerto Rico,Caguas,PR
14607,Deborah,Robinson,Puerto Rico,Caguas,PR
13089,Donna,Ware,Puerto Rico,Caguas,PR
14089,Patricia,Chaney,Puerto Rico,Caguas,PR
14251,Bree,Spears,Puerto Rico,Caguas,PR
13412,Sydnee,Strickland,Puerto Rico,Caguas,PR
14214,Chastity,Shannon,Puerto Rico,Caguas,PR
14461,Tana,Pratt,Puerto Rico,Caguas,PR
14441,Lucy,Acevedo,Puerto Rico,Caguas,PR
14639,Francesca,Barlow,Puerto Rico,Caguas,PR
14392,Miriam,Randall,Puerto Rico,Caguas,PR
14458,Constance,Garrett,Puerto Rico,Caguas,PR
14619,Illana,Bonner,Puerto Rico,Caguas,PR
14083,Pearl,Flores,Puerto Rico,Caguas,PR
14065,Hadassah,Solis,Puerto Rico,Caguas,PR
14438,Quail,Green,Puerto Rico,Caguas,PR
14617,Guinevere,Ramsey,Puerto Rico,Caguas,PR
14099,Ariel,Collier,Puerto Rico,Caguas,PR
13531,Quintessa,Mcgowan,Puerto Rico,Caguas,PR
13297,Desirae,Guzman,Puerto Rico,Caguas,PR
13117,Alexandra,Head,Puerto Rico,Caguas,PR
14278,Clio,Clay,Puerto Rico,Caguas,PR
14417,Taylor,Jensen,Puerto Rico,Caguas,PR
14650,Carla,Guzman,Puerto Rico,Caguas,PR
13349,Pascale,Lyons,Puerto Rico,Caguas,PR
14415,Wanda,Lynn,Puerto Rico,Caguas,PR
13294,Fiona,Irwin,Puerto Rico,Caguas,PR
14276,Jacqueline,Barron,Puerto Rico,Caguas,PR
8689,Mary,Larsen,Puerto Rico,Caguas,PR
8597,Christina,Smith,Puerto Rico,Caguas,PR
4465,John,Sanchez,Puerto Rico,Caguas,PR
4716,Edward,Cooper,Puerto Rico,Caguas,PR
13897,Idola,Ryan,Puerto Rico,Caguas,PR
11156,Jessica,Valdez,Puerto Rico,Caguas,PR
9978,Joyce,Barron,Puerto Rico,Caguas,PR
14022,Justina,Duran,Puerto Rico,Caguas,PR
13950,Jemima,Langley,Puerto Rico,Caguas,PR
13859,Tatiana,Schultz,Puerto Rico,Caguas,PR
12778,Hillary,Shepard,Puerto Rico,Caguas,PR
3244,Mary,Garza,Puerto Rico,Caguas,PR
3360,Mary,Bailey,Puerto Rico,Caguas,PR
1121,Kathleen,Smith,Puerto Rico,Caguas,PR
8619,Jack,Smith,Puerto Rico,Caguas,PR
13965,Aubrey,Ewing,Puerto Rico,Caguas,PR
11079,Russell,Smith,Puerto Rico,Caguas,PR
9351,Joseph,Smith,Puerto Rico,Caguas,PR
655,Joseph,Dougherty,Puerto Rico,Caguas,PR
13875,Lisandra,Casey,Puerto Rico,Caguas,PR
3793,Janet,Best,Puerto Rico,Caguas,PR
490,Sandra,Brown,Puerto Rico,Caguas,PR
7923,Sharon,Rivera,Puerto Rico,Caguas,PR
6813,Jeffrey,Coleman,Puerto Rico,Caguas,PR
14053,Rhonda,Dale,Puerto Rico,Caguas,PR
14783,Carolyn,Chapman,Puerto Rico,Caguas,PR
6509,Mary,Cox,Puerto Rico,Caguas,PR
13909,Ainsley,Burris,Puerto Rico,Caguas,PR
14908,Nola,Nelson,Puerto Rico,Caguas,PR
5998,Mary,Cline,Puerto Rico,Caguas,PR
13709,Uta,Owens,Puerto Rico,Caguas,PR
14709,Astra,Morgan,Puerto Rico,Caguas,PR
13780,Suki,Norris,Puerto Rico,Caguas,PR
4051,Christine,Barrera,Puerto Rico,Caguas,PR
12327,Emily,Smith,Puerto Rico,Caguas,PR
13617,Callie,Henson,Puerto Rico,Caguas,PR
13742,Olivia,Massey,Puerto Rico,Caguas,PR
281,Stephanie,Smith,Puerto Rico,Juana Diaz,PR
13650,Idona,Jenkins,Puerto Rico,Caguas,PR
5959,Thomas,Humphrey,Puerto Rico,Caguas,PR
13865,Kimberly,Giles,Puerto Rico,Caguas,PR
3729,John,Peters,Puerto Rico,Caguas,PR
2989,Mary,Henderson,Puerto Rico,Caguas,PR
10467,Janet,Sandoval,Puerto Rico,Caguas,PR
5229,Thomas,Butler,Puerto Rico,Caguas,PR
8454,Mary,Turner,Puerto Rico,Caguas,PR
8550,Mary,Smith,Puerto Rico,Caguas,PR
5079,Gregory,Cameron,Puerto Rico,Caguas,PR
5096,Mary,Smith,Puerto Rico,Caguas,PR
6188,Kevin,Davies,Puerto Rico,Caguas,PR
2372,Melissa,Kemp,Puerto Rico,Caguas,PR
3390,Elizabeth,Stephenson,Puerto Rico,Caguas,PR
916,Mary,Smith,Puerto Rico,Caguas,PR
7,Melissa,Wilcox,Puerto Rico,Caguas,PR
13700,Chastity,Joyce,Puerto Rico,Caguas,PR
5774,Virginia,Smith,Puerto Rico,Caguas,PR
4887,Nicholas,Smith,Puerto Rico,Caguas,PR
1195,Danielle,Smith,Puerto Rico,Caguas,PR
1270,Stephen,Lynch,Puerto Rico,Caguas,PR
1218,Elizabeth,Smith,Puerto Rico,Caguas,PR
516,Mary,Smith,Puerto Rico,Caguas,PR
3301,Richard,Davila,Puerto Rico,Caguas,PR
7301,Mary,Smith,Puerto Rico,Caguas,PR
11869,Thomas,Smith,Puerto Rico,Caguas,PR
11161,Mary,Pennington,Puerto Rico,Caguas,PR
2293,Mary,Collier,Puerto Rico,Caguas,PR
7646,Mary,Smith,Puerto Rico,Caguas,PR
3989,Margaret,Harrison,Puerto Rico,Caguas,PR
4821,Brittany,Rangel,Puerto Rico,Caguas,PR
11736,Jeffrey,Smith,Puerto Rico,Caguas,PR
10711,Cynthia,Campbell,Puerto Rico,Caguas,PR
7188,Mary,Whitaker,Puerto Rico,Caguas,PR
8291,Mary,Roman,Puerto Rico,Caguas,PR
4748,Mary,Smith,Puerto Rico,Caguas,PR
12452,Catherine,Bradley,Puerto Rico,Caguas,PR
12699,Halee,Levine,Puerto Rico,Caguas,PR
12731,Jolene,Estes,Puerto Rico,Caguas,PR
12511,Kylie,Rosario,Puerto Rico,Caguas,PR
12689,Kendall,Goff,Puerto Rico,Caguas,PR
15104,Zena,Pennington,Puerto Rico,Caguas,PR
15014,Melyssa,Webster,Puerto Rico,Caguas,PR
12883,Tatyana,Burks,Puerto Rico,Caguas,PR
15048,Kaye,Barber,Puerto Rico,Caguas,PR
14990,Rowan,James,Puerto Rico,Caguas,PR
12840,Heidi,Riggs,Puerto Rico,Caguas,PR
12947,Stacy,Fernandez,Puerto Rico,Caguas,PR
12928,Lana,Bird,Puerto Rico,Bayamon,PR
15129,Sonya,Velazquez,Puerto Rico,Caguas,PR
12873,Hedy,Lucas,Puerto Rico,Caguas,PR
14427,Amy,Nguyen,Puerto Rico,Caguas,PR
13231,Brianna,Horne,Puerto Rico,Caguas,PR
13301,Calista,Ratliff,Puerto Rico,Caguas,PR
8089,Evelyn,Smith,Puerto Rico,Caguas,PR
12816,Hyacinth,Silva,Puerto Rico,Caguas,PR
12428,Jeffrey,Travis,Puerto Rico,Caguas,PR
14910,Quemby,Cole,Puerto Rico,Caguas,PR
13622,Yolanda,Nieves,Puerto Rico,Caguas,PR
6493,Mary,Best,Puerto Rico,Caguas,PR
6216,Thomas,Smith,Puerto Rico,Caguas,PR
6785,Mary,Davila,Puerto Rico,Caguas,PR
2224,Ann,Mercado,Puerto Rico,Caguas,PR
7793,Mary,Smith,Puerto Rico,Caguas,PR
7527,Pamela,Smith,Puerto Rico,Caguas,PR
13559,Charde,Caldwell,Puerto Rico,Caguas,PR
2417,Mary,Mullins,Puerto Rico,Caguas,PR
13629,Rosalyn,Velez,Puerto Rico,Caguas,PR
5468,Katherine,Smith,Puerto Rico,Caguas,PR
6711,Mary,Yang,Puerto Rico,Yauco,PR
1135,Bryan,Underwood,Puerto Rico,Caguas,PR
7489,Teresa,Ritter,Puerto Rico,Caguas,PR
15106,Hillary,Walters,Puerto Rico,Caguas,PR
121,Mary,Yoder,Puerto Rico,Caguas,PR
5807,Edward,Silva,Puerto Rico,Caguas,PR
12208,Mary,Simmons,Puerto Rico,Caguas,PR
8229,Mary,Mcfarland,Puerto Rico,Caguas,PR
9376,Mary,Hill,Puerto Rico,Caguas,PR
132,Eric,Smith,Puerto Rico,Caguas,PR
8323,Mary,Smith,Puerto Rico,Caguas,PR
9770,Teresa,Smith,Puerto Rico,Caguas,PR
9238,Judy,Gillespie,Puerto Rico,Caguas,PR
8509,Mary,Hicks,Puerto Rico,Caguas,PR
11449,Barbara,Smith,Puerto Rico,Bayamon,PR
3158,Jesse,Smith,Puerto Rico,Caguas,PR
11100,Barbara,Tucker,Puerto Rico,Caguas,PR
3630,Barbara,King,Puerto Rico,Caguas,PR
12049,Mildred,Mclaughlin,Puerto Rico,Caguas,PR
3255,Mary,Christian,Puerto Rico,Caguas,PR
8346,Mary,Wright,Puerto Rico,Caguas,PR
12406,Mary,Michael,Puerto Rico,Caguas,PR
6274,Mary,Ramsey,Puerto Rico,San Juan,PR
2751,Brenda,Smith,Puerto Rico,Caguas,PR
9228,Jacqueline,Smith,Puerto Rico,Caguas,PR
3123,Karen,Durham,Puerto Rico,Caguas,PR
6596,Nicole,Lynn,Puerto Rico,Caguas,PR
5310,Ryan,Baird,Puerto Rico,Caguas,PR
6991,Mary,Smith,Puerto Rico,Caguas,PR
9257,Mary,Smith,Puerto Rico,Caguas,PR
10296,Mary,Ramos,Puerto Rico,Caguas,PR
8553,Mary,English,Puerto Rico,Caguas,PR
8165,Mary,Kirk,Puerto Rico,Caguas,PR
8691,Mary,Hart,Puerto Rico,Guaynabo,PR
9881,Amber,Smith,Puerto Rico,Caguas,PR
10430,Katherine,Silva,Puerto Rico,Caguas,PR
7241,Virginia,Burns,Puerto Rico,Caguas,PR
6559,Mary,Dyer,Puerto Rico,San Sebastian,PR
9016,Mary,Smith,Puerto Rico,Caguas,PR
12179,Keith,Smith,Puerto Rico,Caguas,PR
11986,Gerald,Smith,Puerto Rico,Caguas,PR
9799,Olivia,Smith,Puerto Rico,Caguas,PR
5862,David,Cantu,Puerto Rico,Caguas,PR
1156,Mary,Terrell,Puerto Rico,Caguas,PR
8693,Mary,Madden,Puerto Rico,Caguas,PR
293,Christopher,Prince,Puerto Rico,Caguas,PR
